0.1	0.7643504531722054	0.7190332326283988	0.8398791540785498	
0.2	0.7462235649546828	0.7190332326283988	0.8368580060422961	
0.3	0.770392749244713	0.7129909365558912	0.824773413897281	
0.4	0.8368580060422961	0.7099697885196374	0.8217522658610272	
0.5	0.7311178247734139	0.7220543806646526	0.8126888217522659	
0.6	0.7552870090634441	0.7220543806646526	0.8096676737160121	
0.7	0.8096676737160121	0.7099697885196374	0.8006042296072508	
0.8	0.7854984894259819	0.7220543806646526	0.7945619335347432	
0.9	0.7673716012084593	0.7280966767371602	0.7824773413897281	
1.0	0.6586102719033232	0.7220543806646526	0.7794561933534743	
1.1	0.770392749244713	0.7220543806646526	0.7764350453172205	
1.2	0.7401812688821753	0.7220543806646526	0.770392749244713	
1.3	0.7764350453172205	0.716012084592145	0.7643504531722054	
1.4	0.6706948640483383	0.716012084592145	0.7643504531722054	
1.5	0.743202416918429	0.7220543806646526	0.7552870090634441	
1.6	0.7734138972809668	0.7129909365558912	0.7462235649546828	
1.7	0.7462235649546828	0.7190332326283988	0.7371601208459214	
1.8	0.8217522658610272	0.7311178247734139	0.7280966767371602	
1.9	0.8096676737160121	0.7069486404833837	0.7250755287009063	
2.0	0.7341389728096677	0.7280966767371602	0.7129909365558912	
