2	0.7854984894259819	0.7069486404833837	
3	0.6978851963746223	0.676737160120846	
4	0.7462235649546828	0.6253776435045317	
5	0.7643504531722054	0.595166163141994	
6	0.6818181818181818	0.5848484848484848	
7	0.6402439024390244	0.5884146341463414	
8	0.6104294478527608	0.6288343558282209	
9	0.6296296296296297	0.5740740740740741	
10	0.6086956521739131	0.5217391304347826	
11	0.575	0.553125	
12	0.60062893081761	0.5188679245283019	
13	0.5822784810126582	0.5411392405063291	
14	0.554140127388535	0.535031847133758	
15	0.5659163987138264	0.572347266881029	
16	0.5732899022801303	0.5407166123778502	
17	0.5577557755775577	0.636963696369637	
18	0.5217391304347826	0.5284280936454849	
19	0.5559322033898305	0.5559322033898305	
20	0.570446735395189	0.6666666666666666	
21	0.6132404181184669	0.7247386759581882	
22	0.6583629893238434	0.6725978647686833	
23	0.663003663003663	0.6410256410256411	
24	0.6830188679245283	0.7094339622641509	
25	0.7315175097276264	0.7042801556420234	
26	0.784	0.588	
27	0.8565573770491803	0.8032786885245902	
28	0.8571428571428571	0.7647058823529411	
29	0.9224137931034483	0.7887931034482759	
30	0.9469026548672567	0.831858407079646	
31	0.954954954954955	0.8153153153153153	
32	0.9862385321100917	0.8853211009174312	
33	0.9626168224299065	0.8598130841121495	
34	0.9761904761904762	0.8523809523809524	
35	0.9466019417475728	0.8737864077669902	
36	0.9108910891089109	0.8762376237623762	
37	0.898989898989899	0.8838383838383839	
38	0.8711340206185567	0.8195876288659794	
39	0.8631578947368421	0.7684210526315789	
40	0.7819148936170213	0.851063829787234	
41	0.7043010752688172	0.7365591397849462	
42	0.5760869565217391	0.5163043478260869	
43	0.3770491803278688	0.3825136612021858	
44	0.29508196721311475	0.34972677595628415	
45	0.26229508196721313	0.45901639344262296	
46	0.2265193370165746	0.3756906077348066	
47	0.10734463276836158	0.3333333333333333	
48	0.057803468208092484	0.04046242774566474	
49	0.01775147928994083	0.0650887573964497	
50	0.0	0.0	
