2	0.604074303391645	0.005263157894736842	0.48872586898983694	0.15970920814254588	0.5165964486289332	0.08380107930650915	
3	0.5177265755589384	0.10386473982707263	0.4482863014996837	0.14529811146399813	0.5432534872166059	0.04357984391967252	
4	0.5029871554394114	0.14640581167435385	0.48953536174693646	0.18930246792139377	0.5728784419490893	0.07129706137378772	
5	0.5707493137819372	0.20452916212651256	0.5002171281891148	0.1760473418592648	0.5896996794497248	0.07930406606641051	
6	0.5386922981191921	0.2950891382991688	0.509486436741688	0.23744791849258692	0.5465933585960923	0.10174291709862723	
7	0.4963961329709662	0.24230889536484942	0.4256000364707231	0.1919989938067413	0.49258800376499073	0.09670064060307963	
8	0.5207381579920924	0.2957702881278831	0.46984773872877367	0.2376824272631235	0.5346210986488394	0.12463197339779616	
9	0.4605373039800734	0.34166775033947705	0.4529696893213739	0.20133873716416412	0.514886801242543	0.10728611047396626	
10	0.4770176292916366	0.29506732744250036	0.45877716790839856	0.22803077775334885	0.502756045680574	0.11448380596606804	
11	0.4760952537284885	0.20835616438356164	0.41144168240686163	0.1934194390084801	0.47187181522466215	0.05607305936073059	
12	0.405233537583768	0.2465692705227589	0.43491399537482484	0.1335899242875987	0.445618996978444	0.13568945266619686	
13	0.4373173225901722	0.30225509504708614	0.4426548466651017	0.16995186249913724	0.441855812438945	0.06559139784946236	
14	0.4320674294157178	0.21097155768208395	0.453379769555288	0.18771929824561404	0.4207006031139683	0.1340643274853801	
15	0.47553887658235483	0.24467065098644047	0.4534926291100204	0.12474262579525737	0.4262938337025293	0.12388663967611335	
16	0.4498633516360231	0.2374775948688992	0.4312541462103834	0.20433016259103215	0.4256814025542773	0.11739130434782608	
17	0.45451690702438496	0.0938562091503268	0.4057618135030679	0.05921568627450981	0.40892660385689633	0.0	
18	0.5198577003044085	0.089281045751634	0.4299052750700804	0.04962962962962963	0.3923769978554856	0.0	
