0.7716049382716049	0.96875	0.691358024691358	0.828125	0.8703703703703703	0.9375	
0.808641975308642	0.9823008849557522	0.6666666666666666	0.8407079646017699	0.8209876543209876	0.9557522123893806	
0.7777777777777778	0.9795918367346939	0.7098765432098766	0.8673469387755102	0.7592592592592593	0.9795918367346939	
0.7654320987654321	0.9879518072289156	0.5679012345679012	0.9879518072289156	0.7037037037037037	0.9879518072289156	
0.7888198757763976	1.0	0.4720496894409938	0.9705882352941176	0.6645962732919255	1.0	
0.8	1.0	0.4	0.9245283018867925	0.75	0.9811320754716981	
0.6729559748427673	1.0	0.559748427672956	0.7894736842105263	0.7924528301886793	0.9736842105263158	
0.8037974683544303	1.0	0.5949367088607594	0.8076923076923077	0.7531645569620253	1.0	
0.7261146496815286	1.0	0.8152866242038217	0.8888888888888888	0.7388535031847133	0.9444444444444444	
0.7371794871794872	1.0	0.6025641025641025	0.9090909090909091	0.7884615384615384	0.9090909090909091	
0.7354838709677419	0.8333333333333334	0.6064516129032258	1.0	0.7548387096774194	1.0	
0.7142857142857143	1.0	0.5324675324675324	1.0	0.7727272727272727	1.0	
0.7581699346405228	1.0	0.6209150326797386	1.0	0.8104575163398693	1.0	
0.7615894039735099	1.0	0.6622516556291391	1.0	0.7748344370860927	1.0	
0.7516778523489933	1.0	0.6845637583892618	1.0	0.7718120805369127	1.0	
0.7551020408163265	0.0	0.5850340136054422	0.0	0.7482993197278912	0.0	
0.7379310344827587	0.0	0.6551724137931034	0.0	0.696551724137931	0.0	
0.7552447552447552	0.0	0.5944055944055944	0.0	0.7202797202797203	0.0	
0.7588652482269503	0.0	0.6808510638297872	0.0	0.7446808510638298	0.0	
0.7391304347826086	0.0	0.7898550724637681	0.0	0.7536231884057971	0.0	
0.7164179104477612	0.0	0.5671641791044776	0.0	0.746268656716418	0.0	
0.6846153846153846	0.0	0.5615384615384615	0.0	0.8769230769230769	0.0	
0.6904761904761905	0.0	0.5634920634920635	0.0	0.6904761904761905	0.0	
0.7377049180327869	0.0	0.6065573770491803	0.0	0.8442622950819673	0.0	
0.9491525423728814	0.0	0.8135593220338984	0.0	0.8220338983050848	0.0	
0.9217391304347826	0.0	0.7478260869565218	0.0	0.8695652173913043	0.0	
0.7142857142857143	0.0	0.45535714285714285	0.0	0.6875	0.0	
0.7155963302752294	0.0	0.5779816513761468	0.0	0.6330275229357798	0.0	
0.7289719626168224	0.0	0.7289719626168224	0.0	0.9439252336448598	0.0	
0.9428571428571428	0.0	1.0	0.0	0.9904761904761905	0.0	
0.9320388349514563	0.0	0.9223300970873787	0.0	0.9223300970873787	0.0	
0.9405940594059405	0.0	0.9900990099009901	0.0	1.0	0.0	
0.9393939393939394	0.0	0.98989898989899	0.0	0.9191919191919192	0.0	
0.9278350515463918	0.0	0.845360824742268	0.0	0.845360824742268	0.0	
0.9157894736842105	0.0	0.8421052631578947	0.0	0.8210526315789474	0.0	
0.9139784946236559	0.0	0.8172043010752689	0.0	0.8172043010752689	0.0	
0.8901098901098901	0.0	0.8131868131868132	0.0	0.8131868131868132	0.0	
0.8444444444444444	0.0	0.8333333333333334	0.0	0.8111111111111111	0.0	
0.8089887640449438	0.0	0.8089887640449438	0.0	0.8089887640449438	0.0	
0.7954545454545454	0.0	0.8068181818181818	0.0	0.6363636363636364	0.0	
0.7931034482758621	0.0	0.8045977011494253	0.0	0.632183908045977	0.0	
0.7471264367816092	0.0	0.5977011494252874	0.0	0.7816091954022989	0.0	
0.7241379310344828	0.0	0.8275862068965517	0.0	0.6896551724137931	0.0	
0.7126436781609196	0.0	0.7816091954022989	0.0	0.6896551724137931	0.0	
0.6470588235294118	0.0	0.4	0.0	0.35294117647058826	0.0	
0.0	0.0	0.024096385542168676	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
